,win_rate_bm,games_played_bm,games_won_bm,win_rate_last_3_bm,win_rate_last_5_bm,win_rate_last_8_bm,win_rate_last_10_bm,win_streak_3_bm,win_streak_5_bm,opp_win_rate_bm,opp_games_played_bm,opp_games_won_bm,opp_win_rate_last_3_bm,opp_win_rate_last_5_bm,opp_win_rate_last_8_bm,opp_win_rate_last_10_bm,opp_win_streak_3_bm,opp_win_streak_5_bm,team_wins
4639,0.6842105263157895,19.0,13.0,0.6666666666666666,0.8,0.75,0.7,0.0,0.0,0.7,10.0,7.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,False
4640,0.65,20.0,13.0,0.3333333333333333,0.6,0.625,0.6,0.0,0.0,0.375,16.0,6.0,0.0,0.0,0.25,0.3,0.0,0.0,True
4641,0.6666666666666666,21.0,14.0,0.6666666666666666,0.6,0.75,0.7,0.0,0.0,0.4084507042253521,71.0,29.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,True
4642,0.6818181818181818,22.0,15.0,0.6666666666666666,0.6,0.75,0.7,0.0,0.0,0.7692307692307693,13.0,10.0,0.6666666666666666,0.6,0.75,0.8,0.0,0.0,True
4643,0.6956521739130435,23.0,16.0,1.0,0.8,0.75,0.8,1.0,0.0,0.7073170731707317,41.0,29.0,1.0,0.8,0.75,0.8,1.0,0.0,False
4644,0.6666666666666666,24.0,16.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,0.7399103139013453,223.0,165.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,False
4645,0.64,25.0,16.0,0.3333333333333333,0.6,0.5,0.6,0.0,0.0,0.7647058823529411,34.0,26.0,0.3333333333333333,0.4,0.625,0.6,0.0,0.0,True
4646,0.6538461538461539,26.0,17.0,0.3333333333333333,0.6,0.625,0.6,0.0,0.0,0.625,16.0,10.0,0.0,0.4,0.375,0.5,0.0,0.0,True
4647,0.6666666666666666,27.0,18.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,0.6861313868613139,137.0,94.0,0.6666666666666666,0.6,0.75,0.7,0.0,0.0,False
4648,0.6428571428571429,28.0,18.0,0.6666666666666666,0.4,0.625,0.6,0.0,0.0,0.5454545454545454,22.0,12.0,0.0,0.2,0.25,0.3,0.0,0.0,True
4649,0.6551724137931034,29.0,19.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,0.36,25.0,9.0,0.0,0.2,0.375,0.3,0.0,0.0,True
4650,0.6666666666666666,30.0,20.0,0.6666666666666666,0.8,0.625,0.7,0.0,0.0,0.6857142857142857,140.0,96.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,True
4651,0.6774193548387096,31.0,21.0,1.0,0.8,0.625,0.7,1.0,0.0,0.6578947368421053,38.0,25.0,0.6666666666666666,0.6,0.5,0.6,0.0,0.0,False
4652,0.65625,32.0,21.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,0.7316017316017316,231.0,169.0,0.6666666666666666,0.6,0.5,0.5,0.0,0.0,False
4653,,,,,,,,,,0.6666666666666666,3.0,2.0,0.6666666666666666,,,,0.0,,False
4655,0.0,2.0,0.0,,,,,,,0.5714285714285714,7.0,4.0,0.3333333333333333,0.6,,,0.0,0.0,False
4656,0.0,3.0,0.0,0.0,,,,0.0,,,,,,,,,,,False
4657,0.0,4.0,0.0,0.0,,,,0.0,,0.47692307692307695,65.0,31.0,0.3333333333333333,0.2,0.25,0.2,0.0,0.0,False
4658,0.0,5.0,0.0,0.0,0.0,,,0.0,0.0,0.6,5.0,3.0,1.0,0.6,,,1.0,0.0,False
4659,0.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.75,112.0,84.0,1.0,1.0,0.875,0.8,1.0,1.0,False
4660,0.0,7.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,0.0,,,,,,,False
4661,0.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,True
4662,0.1111111111111111,9.0,1.0,0.3333333333333333,0.2,0.125,,0.0,0.0,0.0,3.0,0.0,0.0,,,,0.0,,False
4663,0.1,10.0,1.0,0.3333333333333333,0.2,0.125,0.1,0.0,0.0,0.5,4.0,2.0,0.3333333333333333,,,,0.0,,False
4664,0.09090909090909091,11.0,1.0,0.3333333333333333,0.2,0.125,0.1,0.0,0.0,0.5428571428571428,35.0,19.0,0.3333333333333333,0.6,0.75,0.6,0.0,0.0,False
4665,0.08333333333333333,12.0,1.0,0.0,0.2,0.125,0.1,0.0,0.0,0.3793103448275862,29.0,11.0,1.0,1.0,0.625,0.5,1.0,1.0,False
4666,,,,,,,,,,0.47619047619047616,21.0,10.0,0.0,0.4,0.5,0.5,0.0,0.0,False
4667,0.0,1.0,0.0,,,,,,,,,,,,,,,,True
4668,0.5,2.0,1.0,,,,,,,0.6296296296296297,27.0,17.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,False
4669,0.3333333333333333,3.0,1.0,0.3333333333333333,,,,0.0,,0.6470588235294118,17.0,11.0,1.0,1.0,0.75,0.7,1.0,1.0,False
4670,0.25,4.0,1.0,0.3333333333333333,,,,0.0,,0.0,2.0,0.0,,,,,,,True
4672,0.3333333333333333,6.0,2.0,0.3333333333333333,0.4,,,0.0,0.0,0.6206896551724138,29.0,18.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,False
4673,0.2857142857142857,7.0,2.0,0.3333333333333333,0.2,,,0.0,0.0,,,,,,,,,,True
4674,0.375,8.0,3.0,0.3333333333333333,0.4,0.375,,0.0,0.0,0.5952380952380952,42.0,25.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,True
4675,0.4444444444444444,9.0,4.0,0.6666666666666666,0.6,0.5,,0.0,0.0,,,,,,,,,,True
4676,0.5,10.0,5.0,1.0,0.6,0.5,0.5,1.0,0.0,0.5573770491803278,61.0,34.0,0.3333333333333333,0.2,0.5,0.6,0.0,0.0,False
4677,0.45454545454545453,11.0,5.0,0.6666666666666666,0.6,0.5,0.5,0.0,0.0,0.5777777777777777,45.0,26.0,0.3333333333333333,0.2,0.375,0.4,0.0,0.0,False
4678,0.4166666666666667,12.0,5.0,0.3333333333333333,0.6,0.5,0.4,0.0,0.0,0.58,50.0,29.0,0.3333333333333333,0.6,0.5,0.4,0.0,0.0,False
4679,0.38461538461538464,13.0,5.0,0.0,0.4,0.375,0.4,0.0,0.0,0.46153846153846156,39.0,18.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,True
4680,0.42857142857142855,14.0,6.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,0.6545454545454545,55.0,36.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,False
4681,0.4,15.0,6.0,0.3333333333333333,0.2,0.5,0.4,0.0,0.0,0.3333333333333333,12.0,4.0,0.3333333333333333,0.4,0.5,0.4,0.0,0.0,True
4682,0.4375,16.0,7.0,0.6666666666666666,0.4,0.5,0.5,0.0,0.0,0.76,25.0,19.0,0.6666666666666666,0.8,0.75,0.7,0.0,0.0,False
4683,0.4117647058823529,17.0,7.0,0.3333333333333333,0.4,0.375,0.5,0.0,0.0,0.4444444444444444,36.0,16.0,0.6666666666666666,0.6,0.5,0.4,0.0,0.0,True
4684,0.4444444444444444,18.0,8.0,0.6666666666666666,0.6,0.375,0.5,0.0,0.0,0.6666666666666666,60.0,40.0,0.6666666666666666,0.8,0.75,0.7,0.0,0.0,False
4685,0.42105263157894735,19.0,8.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,0.3181818181818182,22.0,7.0,0.0,0.2,0.25,0.3,0.0,0.0,False
4686,0.4,20.0,8.0,0.3333333333333333,0.4,0.375,0.3,0.0,0.0,0.5483870967741935,62.0,34.0,0.0,0.4,0.25,0.4,0.0,0.0,False
4687,0.38095238095238093,21.0,8.0,0.0,0.2,0.375,0.3,0.0,0.0,0.0,1.0,0.0,,,,,,,False
4688,0.36363636363636365,22.0,8.0,0.0,0.2,0.25,0.3,0.0,0.0,,,,,,,,,,True
4689,,,,,,,,,,,,,,,,,,,False
4690,0.0,1.0,0.0,,,,,,,1.0,1.0,1.0,,,,,,,False
4691,0.0,2.0,0.0,,,,,,,0.6666666666666666,33.0,22.0,0.6666666666666666,0.8,0.875,0.8,0.0,0.0,False
4692,0.0,3.0,0.0,0.0,,,,0.0,,0.3333333333333333,3.0,1.0,0.3333333333333333,,,,0.0,,False
4693,0.0,4.0,0.0,0.0,,,,0.0,,0.4,25.0,10.0,0.6666666666666666,0.6,0.625,0.5,0.0,0.0,True
4694,0.2,5.0,1.0,0.3333333333333333,0.2,,,0.0,0.0,0.6231884057971014,69.0,43.0,0.3333333333333333,0.6,0.625,0.6,0.0,0.0,False
4697,0.125,8.0,1.0,0.0,0.2,0.125,,0.0,0.0,0.6153846153846154,13.0,8.0,0.3333333333333333,0.4,0.625,0.5,0.0,0.0,False
4698,0.1111111111111111,9.0,1.0,0.0,0.2,0.125,,0.0,0.0,0.4444444444444444,9.0,4.0,0.3333333333333333,0.4,0.375,,0.0,0.0,False
4699,0.1,10.0,1.0,0.0,0.0,0.125,0.1,0.0,0.0,0.8,10.0,8.0,1.0,1.0,0.75,0.8,1.0,1.0,False
4700,0.09090909090909091,11.0,1.0,0.0,0.0,0.125,0.1,0.0,0.0,0.5454545454545454,11.0,6.0,0.3333333333333333,0.4,0.625,0.6,0.0,0.0,False
4701,0.08333333333333333,12.0,1.0,0.0,0.0,0.125,0.1,0.0,0.0,0.627906976744186,43.0,27.0,0.3333333333333333,0.2,0.5,0.5,0.0,0.0,False
4703,0.07142857142857142,14.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6153846153846154,78.0,48.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,True
4704,0.13333333333333333,15.0,2.0,0.3333333333333333,0.2,0.125,0.1,0.0,0.0,0.4166666666666667,36.0,15.0,0.0,0.2,0.5,0.5,0.0,0.0,True
4705,0.1875,16.0,3.0,0.6666666666666666,0.4,0.25,0.2,0.0,0.0,0.5714285714285714,21.0,12.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,False
4707,0.2222222222222222,18.0,4.0,0.6666666666666666,0.6,0.375,0.3,0.0,0.0,0.55,20.0,11.0,0.3333333333333333,0.6,0.625,0.6,0.0,0.0,False
4708,0.21052631578947367,19.0,4.0,0.3333333333333333,0.6,0.375,0.3,0.0,0.0,0.5,20.0,10.0,0.3333333333333333,0.4,0.375,0.5,0.0,0.0,False
4709,0.2,20.0,4.0,0.3333333333333333,0.4,0.375,0.3,0.0,0.0,0.660377358490566,53.0,35.0,0.3333333333333333,0.6,0.75,0.8,0.0,0.0,False
4710,0.19047619047619047,21.0,4.0,0.0,0.2,0.375,0.3,0.0,0.0,0.782608695652174,23.0,18.0,0.6666666666666666,0.8,0.75,0.7,0.0,0.0,False
4711,0.18181818181818182,22.0,4.0,0.0,0.2,0.375,0.3,0.0,0.0,0.4090909090909091,44.0,18.0,0.0,0.2,0.375,0.3,0.0,0.0,False
4712,0.17391304347826086,23.0,4.0,0.0,0.0,0.25,0.3,0.0,0.0,0.6,5.0,3.0,0.3333333333333333,0.6,,,0.0,0.0,False
4715,0.23076923076923078,26.0,6.0,0.6666666666666666,0.4,0.25,0.3,0.0,0.0,0.5151515151515151,33.0,17.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,False
4716,0.2222222222222222,27.0,6.0,0.6666666666666666,0.4,0.25,0.3,0.0,0.0,0.5862068965517241,29.0,17.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,True
4717,0.25,28.0,7.0,0.6666666666666666,0.6,0.375,0.3,0.0,0.0,0.5517241379310345,29.0,16.0,0.0,0.4,0.625,0.7,0.0,0.0,False
4718,0.2413793103448276,29.0,7.0,0.3333333333333333,0.6,0.375,0.3,0.0,0.0,0.7142857142857143,7.0,5.0,0.6666666666666666,0.6,,,0.0,0.0,False
4719,0.23333333333333334,30.0,7.0,0.3333333333333333,0.4,0.375,0.3,0.0,0.0,0.6825396825396826,63.0,43.0,1.0,0.8,0.75,0.8,1.0,0.0,False
4721,0.21875,32.0,7.0,0.0,0.2,0.375,0.3,0.0,0.0,0.5,14.0,7.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,True
4722,0.24242424242424243,33.0,8.0,0.3333333333333333,0.2,0.375,0.4,0.0,0.0,0.4909090909090909,55.0,27.0,1.0,0.8,0.75,0.8,1.0,0.0,False
4723,0.23529411764705882,34.0,8.0,0.3333333333333333,0.2,0.25,0.4,0.0,0.0,0.5365853658536586,41.0,22.0,0.6666666666666666,0.6,0.625,0.5,0.0,0.0,False
4725,,,,,,,,,,0.5161290322580645,62.0,32.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,True
4726,1.0,1.0,1.0,,,,,,,0.23076923076923078,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4727,1.0,2.0,2.0,,,,,,,0.6538461538461539,78.0,51.0,0.0,0.4,0.625,0.7,0.0,0.0,True
4728,1.0,3.0,3.0,1.0,,,,1.0,,0.7727272727272727,154.0,119.0,0.6666666666666666,0.8,0.875,0.8,0.0,0.0,False
4730,0.8,5.0,4.0,0.6666666666666666,0.8,,,0.0,0.0,,,,,,,,,,True
4731,0.8333333333333334,6.0,5.0,0.6666666666666666,0.8,,,0.0,0.0,0.42857142857142855,7.0,3.0,0.6666666666666666,0.6,,,0.0,0.0,False
4732,0.7142857142857143,7.0,5.0,0.6666666666666666,0.6,,,0.0,0.0,0.5454545454545454,44.0,24.0,0.6666666666666666,0.4,0.5,0.5,0.0,0.0,True
4733,0.75,8.0,6.0,0.6666666666666666,0.6,0.75,,0.0,0.0,1.0,5.0,5.0,1.0,1.0,,,1.0,1.0,False
4734,0.6666666666666666,9.0,6.0,0.3333333333333333,0.6,0.625,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4735,0.7,10.0,7.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,0.648936170212766,94.0,61.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,False
4736,,,,,,,,,,0.44,25.0,11.0,0.3333333333333333,0.4,0.25,0.2,0.0,0.0,True
4737,1.0,1.0,1.0,,,,,,,0.4230769230769231,26.0,11.0,0.3333333333333333,0.4,0.25,0.2,0.0,0.0,True
4738,1.0,2.0,2.0,,,,,,,,,,,,,,,,True
4739,1.0,3.0,3.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,True
4740,1.0,4.0,4.0,1.0,,,,1.0,,,,,,,,,,,True
4741,1.0,5.0,5.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,True
4742,1.0,6.0,6.0,1.0,1.0,,,1.0,1.0,0.45454545454545453,11.0,5.0,0.3333333333333333,0.6,0.375,0.4,0.0,0.0,True
4743,1.0,7.0,7.0,1.0,1.0,,,1.0,1.0,0.5,4.0,2.0,0.3333333333333333,,,,0.0,,True
4744,1.0,8.0,8.0,1.0,1.0,1.0,,1.0,1.0,0.46153846153846156,13.0,6.0,0.3333333333333333,0.4,0.5,0.4,0.0,0.0,False
4745,0.8888888888888888,9.0,8.0,0.6666666666666666,0.8,0.875,,0.0,0.0,0.5157894736842106,95.0,49.0,0.0,0.2,0.375,0.4,0.0,0.0,True
4746,0.9,10.0,9.0,0.6666666666666666,0.8,0.875,0.9,0.0,0.0,0.5,6.0,3.0,0.3333333333333333,0.4,,,0.0,0.0,True
4747,0.9090909090909091,11.0,10.0,0.6666666666666666,0.8,0.875,0.9,0.0,0.0,0.8783783783783784,74.0,65.0,1.0,0.8,0.875,0.9,1.0,0.0,False
4748,0.8333333333333334,12.0,10.0,0.6666666666666666,0.6,0.75,0.8,0.0,0.0,0.5555555555555556,9.0,5.0,0.6666666666666666,0.6,0.5,,0.0,0.0,True
4749,0.8461538461538461,13.0,11.0,0.6666666666666666,0.6,0.75,0.8,0.0,0.0,0.88,75.0,66.0,1.0,1.0,0.875,0.9,1.0,1.0,False
4750,0.7857142857142857,14.0,11.0,0.3333333333333333,0.6,0.625,0.7,0.0,0.0,0.5454545454545454,11.0,6.0,0.6666666666666666,0.6,0.5,0.5,0.0,0.0,True
4751,0.8,15.0,12.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,0.42105263157894735,38.0,16.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,True
4752,0.8125,16.0,13.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,0.8554216867469879,83.0,71.0,1.0,0.6,0.625,0.7,1.0,0.0,False
4753,0.7647058823529411,17.0,13.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,0.5357142857142857,28.0,15.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,True
4754,0.7777777777777778,18.0,14.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,1.0,1.0,1.0,,,,,,,True
4755,0.7894736842105263,19.0,15.0,0.6666666666666666,0.8,0.625,0.7,0.0,0.0,0.47058823529411764,17.0,8.0,0.3333333333333333,0.6,0.375,0.5,0.0,0.0,True
4756,0.8,20.0,16.0,1.0,0.8,0.75,0.7,1.0,0.0,0.5333333333333333,30.0,16.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,False
4757,0.7619047619047619,21.0,16.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,0.41304347826086957,46.0,19.0,0.6666666666666666,0.4,0.375,0.4,0.0,0.0,True
4758,0.7727272727272727,22.0,17.0,0.6666666666666666,0.8,0.75,0.7,0.0,0.0,0.6666666666666666,3.0,2.0,0.6666666666666666,,,,0.0,,True
4759,0.782608695652174,23.0,18.0,0.6666666666666666,0.8,0.75,0.7,0.0,0.0,0.5757575757575758,33.0,19.0,1.0,0.8,0.625,0.6,1.0,0.0,True
4760,0.7916666666666666,24.0,19.0,1.0,0.8,0.75,0.8,1.0,0.0,0.6,5.0,3.0,0.6666666666666666,0.6,,,0.0,0.0,True
4761,0.8,25.0,20.0,1.0,0.8,0.875,0.8,1.0,0.0,,,,,,,,,,False
4762,0.7692307692307693,26.0,20.0,0.6666666666666666,0.8,0.75,0.7,0.0,0.0,0.4,5.0,2.0,0.3333333333333333,0.4,,,0.0,0.0,True
4763,0.7777777777777778,27.0,21.0,0.6666666666666666,0.8,0.75,0.8,0.0,0.0,0.4117647058823529,51.0,21.0,0.3333333333333333,0.4,0.5,0.4,0.0,0.0,True
4764,0.7857142857142857,28.0,22.0,0.6666666666666666,0.8,0.75,0.8,0.0,0.0,,,,,,,,,,False
4765,0.7586206896551724,29.0,22.0,0.6666666666666666,0.6,0.75,0.7,0.0,0.0,,,,,,,,,,True
4766,0.7666666666666667,30.0,23.0,0.6666666666666666,0.6,0.75,0.7,0.0,0.0,0.5945945945945946,37.0,22.0,1.0,0.8,0.875,0.7,1.0,0.0,False
4767,0.7419354838709677,31.0,23.0,0.3333333333333333,0.6,0.625,0.7,0.0,0.0,0.42857142857142855,7.0,3.0,0.3333333333333333,0.4,,,0.0,0.0,True
4768,0.75,32.0,24.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,0.47619047619047616,21.0,10.0,0.6666666666666666,0.6,0.5,0.5,0.0,0.0,True
4769,0.7575757575757576,33.0,25.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,0.0,2.0,0.0,,,,,,,True
4770,0.7647058823529411,34.0,26.0,1.0,0.8,0.75,0.7,1.0,0.0,0.2857142857142857,7.0,2.0,0.0,0.2,,,0.0,0.0,True
4772,0.75,36.0,27.0,0.6666666666666666,0.8,0.625,0.7,0.0,0.0,0.46153846153846156,13.0,6.0,0.0,0.2,0.375,0.4,0.0,0.0,True
4773,0.7567567567567568,37.0,28.0,0.6666666666666666,0.8,0.75,0.7,0.0,0.0,0.43103448275862066,58.0,25.0,0.3333333333333333,0.6,0.5,0.5,0.0,0.0,False
4774,0.7368421052631579,38.0,28.0,0.3333333333333333,0.6,0.625,0.6,0.0,0.0,,,,,,,,,,True
4775,0.7435897435897436,39.0,29.0,0.6666666666666666,0.6,0.75,0.7,0.0,0.0,0.5555555555555556,27.0,15.0,1.0,1.0,0.875,0.7,1.0,1.0,True
4777,0.7317073170731707,41.0,30.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,0.5666666666666667,30.0,17.0,0.6666666666666666,0.8,0.875,0.8,0.0,0.0,True
4779,0.7209302325581395,43.0,31.0,0.3333333333333333,0.6,0.5,0.6,0.0,0.0,,,,,,,,,,False
4780,0.7045454545454546,44.0,31.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,,,,,,,,,,True
4781,0.7111111111111111,45.0,32.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,,,,,,,,,,True
4782,0.717391304347826,46.0,33.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,0.6666666666666666,6.0,4.0,0.6666666666666666,0.6,,,0.0,0.0,False
4783,0.7021276595744681,47.0,33.0,0.6666666666666666,0.4,0.5,0.5,0.0,0.0,0.625,8.0,5.0,0.6666666666666666,0.6,0.625,,0.0,0.0,False
4784,0.6875,48.0,33.0,0.3333333333333333,0.4,0.375,0.5,0.0,0.0,,,,,,,,,,True
4785,0.6938775510204082,49.0,34.0,0.3333333333333333,0.6,0.5,0.5,0.0,0.0,0.6363636363636364,22.0,14.0,0.6666666666666666,0.8,0.75,0.7,0.0,0.0,False
4786,,,,,,,,,,0.7586206896551724,29.0,22.0,0.3333333333333333,0.6,0.75,0.8,0.0,0.0,False
4787,0.0,1.0,0.0,,,,,,,,,,,,,,,,True
4788,0.5,2.0,1.0,,,,,,,0.782608695652174,46.0,36.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,False
4789,0.3333333333333333,3.0,1.0,0.3333333333333333,,,,0.0,,0.7407407407407407,54.0,40.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,True
4790,0.5,4.0,2.0,0.6666666666666666,,,,0.0,,0.6190476190476191,21.0,13.0,0.6666666666666666,0.6,0.75,0.6,0.0,0.0,True
4791,0.6,5.0,3.0,0.6666666666666666,0.6,,,0.0,0.0,,,,,,,,,,False
4792,0.5,6.0,3.0,0.6666666666666666,0.6,,,0.0,0.0,,,,,,,,,,True
4793,0.5714285714285714,7.0,4.0,0.6666666666666666,0.6,,,0.0,0.0,0.6363636363636364,22.0,14.0,0.6666666666666666,0.6,0.625,0.5,0.0,0.0,True
4794,0.625,8.0,5.0,0.6666666666666666,0.8,0.625,,0.0,0.0,,,,,,,,,,True
4795,0.6666666666666666,9.0,6.0,1.0,0.8,0.75,,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,False
4797,0.5454545454545454,11.0,6.0,0.3333333333333333,0.6,0.625,0.6,0.0,0.0,0.6666666666666666,3.0,2.0,0.6666666666666666,,,,0.0,,True
4798,0.5833333333333334,12.0,7.0,0.3333333333333333,0.6,0.625,0.6,0.0,0.0,0.5714285714285714,7.0,4.0,0.3333333333333333,0.4,,,0.0,0.0,True
4799,0.6153846153846154,13.0,8.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,0.7142857142857143,56.0,40.0,0.0,0.2,0.375,0.4,0.0,0.0,True
4800,0.6428571428571429,14.0,9.0,1.0,0.6,0.75,0.7,1.0,0.0,0.9629629629629629,27.0,26.0,1.0,1.0,0.875,0.9,1.0,1.0,False
4801,0.6,15.0,9.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,0.59375,32.0,19.0,1.0,0.6,0.5,0.5,1.0,0.0,True
4802,0.625,16.0,10.0,0.6666666666666666,0.8,0.625,0.7,0.0,0.0,0.5238095238095238,42.0,22.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,False
4803,0.5882352941176471,17.0,10.0,0.3333333333333333,0.6,0.5,0.6,0.0,0.0,0.391304347826087,23.0,9.0,0.3333333333333333,0.4,0.25,0.3,0.0,0.0,False
4804,0.5555555555555556,18.0,10.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,0.0,1.0,0.0,,,,,,,True
4805,0.5789473684210527,19.0,11.0,0.3333333333333333,0.4,0.625,0.5,0.0,0.0,,,,,,,,,,True
4806,0.6,20.0,12.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,0.5384615384615384,26.0,14.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,True
4807,0.6190476190476191,21.0,13.0,1.0,0.6,0.625,0.7,1.0,0.0,0.6666666666666666,9.0,6.0,1.0,0.8,0.75,,1.0,0.0,True
4808,0.6363636363636364,22.0,14.0,1.0,0.8,0.625,0.7,1.0,0.0,0.6521739130434783,69.0,45.0,0.6666666666666666,0.4,0.5,0.5,0.0,0.0,True
4809,0.6521739130434783,23.0,15.0,1.0,1.0,0.75,0.7,1.0,1.0,,,,,,,,,,True
4810,0.6666666666666666,24.0,16.0,1.0,1.0,0.75,0.7,1.0,1.0,0.6666666666666666,21.0,14.0,0.6666666666666666,0.6,0.5,0.6,0.0,0.0,True
4811,0.68,25.0,17.0,1.0,1.0,0.875,0.8,1.0,1.0,0.6410256410256411,78.0,50.0,0.3333333333333333,0.6,0.625,0.6,0.0,0.0,False
4812,0.6538461538461539,26.0,17.0,0.6666666666666666,0.8,0.875,0.7,0.0,0.0,0.6333333333333333,60.0,38.0,0.6666666666666666,0.8,0.625,0.6,0.0,0.0,True
4813,0.6666666666666666,27.0,18.0,0.6666666666666666,0.8,0.875,0.8,0.0,0.0,0.6349206349206349,63.0,40.0,0.6666666666666666,0.8,0.75,0.6,0.0,0.0,True
4814,0.6785714285714286,28.0,19.0,0.6666666666666666,0.8,0.875,0.9,0.0,0.0,0.6551724137931034,29.0,19.0,1.0,1.0,0.75,0.7,1.0,1.0,False
4815,0.6551724137931034,29.0,19.0,0.6666666666666666,0.6,0.75,0.8,0.0,0.0,0.6666666666666666,30.0,20.0,1.0,1.0,0.875,0.7,1.0,1.0,False
4816,0.6333333333333333,30.0,19.0,0.3333333333333333,0.4,0.625,0.7,0.0,0.0,1.0,2.0,2.0,,,,,,,True
4817,0.6451612903225806,31.0,20.0,0.3333333333333333,0.6,0.625,0.7,0.0,0.0,0.6875,48.0,33.0,0.0,0.2,0.5,0.6,0.0,0.0,False
4818,0.625,32.0,20.0,0.3333333333333333,0.4,0.5,0.6,0.0,0.0,0.6428571428571429,28.0,18.0,0.6666666666666666,0.4,0.5,0.5,0.0,0.0,False
4819,0.6060606060606061,33.0,20.0,0.3333333333333333,0.2,0.375,0.5,0.0,0.0,0.5714285714285714,7.0,4.0,0.6666666666666666,0.6,,,0.0,0.0,False
4820,0.5882352941176471,34.0,20.0,0.0,0.2,0.375,0.4,0.0,0.0,0.4444444444444444,18.0,8.0,0.3333333333333333,0.2,0.25,0.4,0.0,0.0,True
4821,0.6,35.0,21.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,0.4666666666666667,30.0,14.0,0.6666666666666666,0.4,0.375,0.4,0.0,0.0,True
4822,,,,,,,,,,,,,,,,,,,False
4823,0.0,1.0,0.0,,,,,,,,,,,,,,,,False
4824,0.0,2.0,0.0,,,,,,,1.0,2.0,2.0,,,,,,,True
4825,0.3333333333333333,3.0,1.0,0.3333333333333333,,,,0.0,,0.45,20.0,9.0,0.0,0.0,0.25,0.3,0.0,0.0,True
4826,0.5,4.0,2.0,0.6666666666666666,,,,0.0,,0.8769230769230769,65.0,57.0,1.0,1.0,1.0,1.0,1.0,1.0,False
4827,0.4,5.0,2.0,0.6666666666666666,0.4,,,0.0,0.0,0.3333333333333333,9.0,3.0,0.3333333333333333,0.4,0.375,,0.0,0.0,False
4828,0.3333333333333333,6.0,2.0,0.3333333333333333,0.4,,,0.0,0.0,0.7272727272727273,11.0,8.0,0.6666666666666666,0.6,0.75,0.7,0.0,0.0,True
